path_id	pos
GOBP_GO:0034764	212
GOBP_GO:0034767	213
GOBP_GO:1901021	214
GOBP_GO:2001259	215
GOBP_GO:0032411	216
GOBP_GO:0032414	217
GOBP_GO:0070588	218
GOBP_GO:0006816	219
GOBP_GO:0070838	220
GOBP_GO:0072511	221
GOBP_GO:0051924	222
GOBP_GO:1901019	223
GOBP_GO:1903169	224
GOBP_GO:0032844	225
GOBP_GO:0032846	226
GOBP_GO:0051235	227
GOBP_GO:0010522	228
GOBP_GO:0051279	229
GOBP_GO:0032845	230
GOBP_GO:2000021	231
GOBP_GO:0051208	232
GOBP_GO:0051283	233
GOBP_GO:0051209	234
GOBP_GO:0051282	235
GOBP_GO:0097553	236
GOBP_GO:0060401	237
GOBP_GO:0060402	238
GOMF_GO:0022836	239
GOMF_GO:0005261	240
GOMF_GO:0015267	241
GOMF_GO:0022803	242
GOMF_GO:0005216	243
GOMF_GO:0022838	244
GOMF_GO:0022892	245
GOMF_GO:0022857	246
GOMF_GO:0015075	247
GOMF_GO:0022891	248
GOMF_GO:0015077	249
GOMF_GO:0008324	250
GOMF_GO:0022890	251
GOMF_GO:0046873	252
GOCC_GO:1902495	253
GOCC_GO:1990351	254
GOCC_GO:0034702	255
GOCC_GO:0034703	256
GOBP_GO:0015672	257
GOBP_GO:0006813	258
GOBP_GO:0071804	259
GOBP_GO:0071805	260
GOMF_GO:0005244	261
GOMF_GO:0022832	262
GOMF_GO:0005249	263
GOMF_GO:0022843	264
Reactome_R-HSA-1296071	265
GOMF_GO:0005267	266
GOMF_GO:0015079	267
GOCC_GO:0008076	268
GOCC_GO:0034705	269
GOMF_GO:0005251	270
Reactome_R-HSA-1296072	271
GOBP_GO:1902259	272
GOBP_GO:1903817	273
GOBP_GO:1901017	274
GOBP_GO:0043267	275
GOBP_GO:1901380	276
GOBP_GO:1901016	277
GOBP_GO:0043266	278
GOBP_GO:1901379	279
GOBP_GO:1901018	280
GOBP_GO:0043268	281
GOBP_GO:1901381	282
GOBP_GO:0086011	283
GOBP_GO:0086013	284
GOBP_GO:0060307	285
GOBP_GO:0099625	286
GOBP_GO:0086009	287
GOBP_GO:0099622	288
GOBP_GO:0060306	289
GOBP_GO:0099623	290
GOBP_GO:0086066	291
GOBP_GO:0086014	292
GOBP_GO:0086026	293
GOBP_GO:0086019	294
GOBP_GO:0086065	295
GOBP_GO:0086005	296
GOBP_GO:0098911	297
GOBP_GO:0086004	298
GOBP_GO:1903115	299
GOBP_GO:0098900	300
GOBP_GO:0098901	301
GOBP_GO:0030048	302
GOBP_GO:0070252	303
GOBP_GO:0086001	304
GOBP_GO:0086002	305
GOBP_GO:0086003	306
GOBP_GO:0002027	307
GOBP_GO:0086091	308
GOBP_GO:0003009	309
GOBP_GO:0050879	310
GOBP_GO:0050881	311
GOCC_GO:0005865	312
GOCC_GO:0036379	313
Reactome_R-HSA-390522	314
GOBP_GO:0030049	315
GOBP_GO:0033275	316
GOCC_GO:0031674	317
GOCC_GO:0030018	318
GOCC_GO:0030017	319
GOCC_GO:0044449	320
GOCC_GO:0030016	321
GOCC_GO:0043292	322
GOBP_GO:0045214	323
GOBP_GO:0010927	324
GOBP_GO:0030239	325
GOMF_GO:0008307	326
GOCC_GO:0016459	327
GOCC_GO:0005859	328
GOCC_GO:0016460	329
GOMF_GO:0042805	330
GOMF_GO:0051393	331
GOCC_GO:0031430	332
GOCC_GO:0031672	333
GOMF_GO:0097493	334
GOMF_GO:0051371	335
Reactome_R-HSA-397014	336
Reactome_R-HSA-5576891	337
GOBP_GO:0003013	338
GOBP_GO:0008015	339
GOBP_GO:0035637	340
GOBP_GO:0061337	341
GOBP_GO:0044057	342
GOBP_GO:1903522	343
GOBP_GO:0008016	344
GOBP_GO:0003015	345
GOBP_GO:0060047	346
GOBP_GO:0003012	347
GOBP_GO:0006936	348
GOBP_GO:0006937	349
GOBP_GO:0090257	350
GOBP_GO:0006942	351
GOBP_GO:0055117	352
GOBP_GO:0006941	353
GOBP_GO:0060048	354
GOBP_GO:0006814	355
GOBP_GO:0035725	356
GOBP_GO:0010765	357
GOMF_GO:0017080	358
GOBP_GO:0002028	359
GOBP_GO:1902305	360
GOBP_GO:2000649	361
GOBP_GO:0019226	362
GOBP_GO:0019228	363
Reactome_R-HSA-445095	364
GOMF_GO:0005272	365
GOMF_GO:0005248	366
GOMF_GO:1905030	367
GOBP_GO:0003254	368
GOBP_GO:0086012	369
GOBP_GO:0051899	370
GOBP_GO:0086010	371
